Order ID,Order Date,Customer ID,Customer Name,Age,Gender,Region,Customer Segment,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Method
ORD-100172,2024-07-17 19:00:00,CUST-1190,Customer 151,48,Male,West,Home Office,Clothing,Jacket,6,67.45,0.05,384.46,82.05,Credit Card
ORD-100173,2024-06-11 12:00:00,CUST-1171,Customer 18,26,Female,Central,Consumer,Electronics,Smartwatch,6,201.86,0.0,1211.16,418.38,Net Banking
ORD-100174,2024-05-23 10:00:00,CUST-1594,Customer 83,39,Male,East,Consumer,Electronics,Tablet,6,325.63,0.05,1856.09,167.18,Credit Card
ORD-100175,2023-12-04 10:00:00,CUST-1711,Customer 278,50,Male,Central,Consumer,Electronics,Tablet,1,310.63,0.15,264.04,63.2,Net Banking
ORD-100176,2024-06-07 10:00:00,CUST-1749,Customer 50,69,Female,Central,Corporate,Electronics,Smartwatch,4,167.75,0.05,637.45,141.35,Net Banking
ORD-100177,2023-04-28 13:00:00,CUST-1646,Customer 341,22,Male,Central,Consumer,Electronics,Laptop,4,917.55,0.1,3303.18,284.67,Credit Card
ORD-100178,2024-10-19 09:00:00,CUST-1189,Customer 63,46,Male,West,Consumer,Office Supplies,Notebook,1,3.73,0.0,3.73,0.63,Cash
ORD-100179,2024-01-01 13:00:00,CUST-1585,Customer 32,45,Male,East,Corporate,Office Supplies,Stapler,2,12.61,0.1,22.7,4.41,Credit Card
ORD-100180,2024-11-15 19:00:00,CUST-1308,Customer 524,21,Female,East,Corporate,Office Supplies,Printer Paper,4,21.47,0.0,85.88,18.33,Credit Card
ORD-100181,2023-04-22 17:00:00,CUST-1089,Customer 500,49,Female,South,Consumer,Furniture,Sofa,6,461.08,0.1,2489.83,356.13,UPI
ORD-100182,2023-12-30 16:00:00,CUST-1135,Customer 715,21,Male,Central,Consumer,Electronics,Smartwatch,2,163.82,0.15,278.49,24.84,Net Banking
ORD-100183,2024-05-23 19:00:00,CUST-1357,Customer 409,53,Female,Central,Corporate,Office Supplies,Notebook,4,3.6,0.15,12.24,1.95,Credit Card
ORD-100184,2023-12-28 18:00:00,CUST-1224,Customer 777,28,Male,West,Consumer,Electronics,Laptop,1,758.0,0.0,758.0,231.81,Credit Card
ORD-100185,2023-11-22 16:00:00,CUST-1144,Customer 444,24,Female,East,Consumer,Home & Kitchen,Blender,1,55.67,0.1,50.1,14.94,UPI
ORD-100186,2023-05-02 19:00:00,CUST-1616,Customer 245,21,Male,West,Home Office,Electronics,Headphones,5,88.85,0.0,444.25,57.22,UPI
ORD-100187,2023-10-06 09:00:00,CUST-1035,Customer 120,41,Female,Central,Corporate,Office Supplies,Printer Paper,4,17.17,0.05,65.25,16.61,Credit Card
ORD-100188,2023-06-24 18:00:00,CUST-1764,Customer 441,30,Female,East,Consumer,Home & Kitchen,Blender,6,49.56,0.05,282.49,93.05,Credit Card
ORD-100189,2023-08-09 11:00:00,CUST-1321,Customer 345,42,Female,South,Corporate,Office Supplies,Binder,7,6.45,0.05,42.89,5.42,Credit Card
ORD-100190,2024-05-14 17:00:00,CUST-1261,Customer 462,64,Male,East,Corporate,Office Supplies,Pen Set,2,7.64,0.0,15.28,1.75,UPI
ORD-100191,2024-04-05 19:00:00,CUST-1250,Customer 871,61,Female,Central,Consumer,Clothing,Sneakers,3,89.36,0.05,254.68,21.9,UPI
ORD-100192,2024-03-19 14:00:00,CUST-1539,Customer 48,57,Male,West,Corporate,Electronics,Smartwatch,6,223.6,0.05,1274.52,161.29,UPI
ORD-100193,2023-09-22 09:00:00,CUST-1734,Customer 322,42,Female,South,Corporate,Office Supplies,Notebook,1,3.81,0.05,3.62,1.09,Credit Card
ORD-100194,2024-12-01 12:00:00,CUST-1215,Customer 123,23,Female,South,Consumer,Home & Kitchen,Storage Box,6,16.47,0.05,93.88,28.14,Cash
ORD-100195,2023-03-05 13:00:00,CUST-1740,Customer 713,39,Female,West,Consumer,Home & Kitchen,Storage Box,7,18.12,0.1,114.16,25.79,UPI
ORD-100196,2023-09-08 20:00:00,CUST-1726,Customer 483,19,Female,West,Consumer,Furniture,Lamp,1,38.22,0.0,38.22,6.5,Credit Card
ORD-100197,2023-03-28 20:00:00,CUST-1747,Customer 112,24,Female,South,Corporate,Furniture,Office Chair,1,155.82,0.0,155.82,46.41,Net Banking
ORD-100198,2023-09-05 15:00:00,CUST-1494,Customer 717,33,Female,Central,Corporate,Clothing,Jeans,5,50.42,0.05,239.5,31.77,UPI
ORD-100199,2024-12-03 20:00:00,CUST-1011,Customer 111,54,Male,East,Corporate,Office Supplies,Pen Set,4,8.31,0.1,29.92,3.52,UPI
ORD-100200,2023-09-25 13:00:00,CUST-1248,Customer 694,58,Male,Central,Consumer,Electronics,Headphones,7,83.01,0.0,581.07,60.48,Credit Card
ORD-100201,2024-10-25 13:00:00,CUST-1415,Customer 899,50,Female,West,Corporate,Electronics,Tablet,4,374.55,0.0,1498.2,464.23,Credit Card
ORD-100202,2023-12-28 18:00:00,CUST-1637,Customer 461,31,Female,East,Corporate,Electronics,Smartwatch,5,207.89,0.15,883.53,241.21,UPI
ORD-100203,2024-05-25 16:00:00,CUST-1014,Customer 583,55,Female,South,Consumer,Furniture,Sofa,2,520.57,0.15,884.97,220.04,Net Banking
ORD-100204,2023-11-30 14:00:00,CUST-1465,Customer 22,69,Female,South,Home Office,Electronics,Headphones,3,78.7,0.05,224.3,62.0,UPI
ORD-100205,2023-07-14 13:00:00,CUST-1483,Customer 598,52,Female,East,Consumer,Electronics,Tablet,2,387.6,0.1,697.68,82.84,Credit Card
ORD-100206,2024-07-11 17:00:00,CUST-1033,Customer 136,57,Male,West,Corporate,Electronics,Tablet,2,317.11,0.2,507.38,93.3,UPI
ORD-100207,2024-12-08 17:00:00,CUST-1406,Customer 383,63,Male,East,Home Office,Home & Kitchen,Storage Box,1,14.47,0.05,13.75,4.12,Credit Card
ORD-100208,2023-07-12 14:00:00,CUST-1333,Customer 463,55,Female,South,Corporate,Electronics,Tablet,7,330.07,0.0,2310.49,756.75,Credit Card
ORD-100209,2024-07-22 08:00:00,CUST-1344,Customer 685,63,Male,South,Consumer,Electronics,Smartwatch,1,178.38,0.05,169.46,37.03,Cash
ORD-100210,2023-07-10 09:00:00,CUST-1596,Customer 705,33,Male,South,Consumer,Furniture,Office Chair,4,151.5,0.15,515.1,58.18,UPI
ORD-100211,2024-06-07 09:00:00,CUST-1042,Customer 835,33,Female,East,Corporate,Electronics,Smartphone,4,577.13,0.05,2193.09,754.86,UPI
ORD-100212,2024-07-29 14:00:00,CUST-1600,Customer 677,27,Male,East,Consumer,Home & Kitchen,Towel Pack,1,23.75,0.0,23.75,4.43,Credit Card
ORD-100213,2023-11-25 15:00:00,CUST-1083,Customer 74,27,Male,West,Corporate,Home & Kitchen,Coffee Maker,6,72.07,0.15,367.56,61.06,Credit Card
ORD-100214,2024-06-21 18:00:00,CUST-1567,Customer 616,46,Female,East,Corporate,Furniture,Office Chair,4,126.47,0.1,455.29,51.17,UPI
ORD-100215,2023-07-18 11:00:00,CUST-1250,Customer 155,66,Female,East,Consumer,Furniture,Lamp,1,32.92,0.0,32.92,2.75,UPI
ORD-100216,2023-02-27 18:00:00,CUST-1416,Customer 852,29,Female,East,Corporate,Furniture,Bookshelf,1,92.93,0.2,74.34,18.06,UPI
ORD-100217,2023-03-12 16:00:00,CUST-1193,Customer 779,55,Female,Central,Consumer,Electronics,Tablet,5,376.24,0.1,1693.08,415.41,UPI
ORD-100218,2023-11-23 08:00:00,CUST-1786,Customer 279,22,Female,Central,Corporate,Furniture,Desk,5,217.67,0.1,979.52,140.31,UPI
ORD-100219,2024-10-20 12:00:00,CUST-1143,Customer 72,68,Female,Central,Consumer,Electronics,Smartphone,3,577.52,0.15,1472.68,182.22,UPI
ORD-100220,2023-04-04 11:00:00,CUST-1328,Customer 814,45,Male,East,Consumer,Electronics,Smartphone,3,591.03,0.0,1773.09,394.62,Credit Card
ORD-100221,2023-11-29 19:00:00,CUST-1681,Customer 323,43,Male,Central,Consumer,Office Supplies,Pen Set,1,7.07,0.1,6.36,1.26,UPI
ORD-100222,2024-05-28 19:00:00,CUST-1303,Customer 765,36,Female,West,Consumer,Electronics,Headphones,1,68.7,0.0,68.7,11.13,UPI
ORD-100223,2023-05-28 18:00:00,CUST-1022,Customer 75,68,Female,West,Corporate,Electronics,Smartphone,4,738.17,0.15,2509.78,348.67,UPI
ORD-100224,2024-06-10 14:00:00,CUST-1160,Customer 228,39,Male,Central,Consumer,Office Supplies,Binder,3,5.3,0.15,13.51,4.22,Credit Card
ORD-100225,2023-08-12 14:00:00,CUST-1174,Customer 367,24,Male,Central,Consumer,Furniture,Desk,2,196.62,0.1,353.92,122.33,Net Banking
ORD-100226,2024-08-13 12:00:00,CUST-1064,Customer 115,47,Male,East,Home Office,Electronics,Headphones,3,92.39,0.1,249.45,43.9,Credit Card
ORD-100227,2024-02-27 18:00:00,CUST-1733,Customer 402,48,Male,South,Consumer,Electronics,Tablet,5,367.96,0.1,1655.82,444.58,Net Banking
ORD-100228,2024-02-04 09:00:00,CUST-1662,Customer 831,56,Male,West,Consumer,Electronics,Headphones,3,80.21,0.0,240.63,75.49,Cash
ORD-100229,2023-05-10 11:00:00,CUST-1697,Customer 162,43,Female,Central,Corporate,Electronics,Laptop,3,915.58,0.0,2746.74,239.72,UPI
ORD-100230,2023-12-05 09:00:00,CUST-1440,Customer 378,32,Female,South,Corporate,Clothing,T-Shirt,2,21.19,0.0,42.38,13.78,Credit Card
ORD-100231,2024-09-17 14:00:00,CUST-1284,Customer 74,18,Female,Central,Consumer,Home & Kitchen,Cookware Set,5,106.17,0.1,477.77,102.61,UPI
ORD-100232,2023-01-15 11:00:00,CUST-1684,Customer 592,69,Male,Central,Consumer,Furniture,Sofa,1,448.94,0.05,426.49,98.23,Credit Card
ORD-100233,2024-07-07 10:00:00,CUST-1643,Customer 376,28,Male,West,Home Office,Furniture,Lamp,7,40.29,0.05,267.93,60.49,Net Banking
ORD-100234,2023-12-26 12:00:00,CUST-1581,Customer 459,36,Male,West,Corporate,Clothing,T-Shirt,4,20.22,0.0,80.88,11.78,Credit Card
ORD-100235,2024-06-09 19:00:00,CUST-1121,Customer 463,25,Female,South,Home Office,Office Supplies,Stapler,2,14.38,0.05,27.32,7.96,Credit Card
ORD-100236,2024-04-29 15:00:00,CUST-1674,Customer 592,30,Female,South,Consumer,Electronics,Smartphone,6,595.12,0.05,3392.18,942.11,UPI
ORD-100237,2023-11-12 18:00:00,CUST-1512,Customer 663,21,Male,Central,Consumer,Electronics,Headphones,7,94.46,0.2,528.98,56.0,Credit Card
ORD-100238,2023-08-14 19:00:00,CUST-1559,Customer 871,35,Female,Central,Corporate,Furniture,Bookshelf,1,87.33,0.15,74.23,17.22,UPI
ORD-100239,2024-04-02 19:00:00,CUST-1706,Customer 653,67,Female,Central,Consumer,Office Supplies,Pen Set,2,8.8,0.05,16.72,5.66,UPI
ORD-100240,2023-04-13 12:00:00,CUST-1213,Customer 761,29,Male,Central,Consumer,Electronics,Laptop,2,985.12,0.1,1773.22,558.94,Credit Card
ORD-100241,2024-03-02 19:00:00,CUST-1377,Customer 63,68,Female,East,Consumer,Furniture,Office Chair,1,127.37,0.0,127.37,31.71,Credit Card
ORD-100242,2023-03-11 19:00:00,CUST-1271,Customer 110,50,Male,West,Consumer,Furniture,Bookshelf,6,82.98,0.0,497.88,66.54,UPI
ORD-100243,2024-04-19 20:00:00,CUST-1133,Customer 394,64,Female,West,Home Office,Electronics,Smartphone,2,653.07,0.05,1240.83,215.59,UPI
ORD-100244,2024-04-03 12:00:00,CUST-1407,Customer 125,50,Female,West,Home Office,Office Supplies,Pen Set,3,9.16,0.1,24.73,2.98,UPI
ORD-100245,2023-03-03 10:00:00,CUST-1463,Customer 759,69,Male,Central,Consumer,Office Supplies,Notebook,6,3.51,0.0,21.06,6.36,Credit Card
ORD-100246,2024-07-06 15:00:00,CUST-1214,Customer 772,46,Male,South,Consumer,Office Supplies,Notebook,5,4.59,0.0,22.95,6.66,UPI
ORD-100247,2023-10-31 20:00:00,CUST-1598,Customer 537,61,Female,South,Home Office,Electronics,Laptop,5,824.58,0.05,3916.76,1276.07,Credit Card
ORD-100248,2024-07-28 19:00:00,CUST-1241,Customer 438,19,Female,South,Corporate,Electronics,Smartphone,1,615.15,0.0,615.15,59.74,Credit Card
ORD-100249,2023-01-31 15:00:00,CUST-1692,Customer 769,66,Female,South,Corporate,Clothing,T-Shirt,7,17.44,0.0,122.08,41.56,UPI
ORD-100250,2023-05-12 09:00:00,CUST-1589,Customer 511,18,Male,Central,Corporate,Office Supplies,Pen Set,1,9.35,0.05,8.88,3.03,Credit Card
ORD-100251,2023-12-27 13:00:00,CUST-1303,Customer 855,28,Female,Central,Consumer,Electronics,Smartphone,5,555.38,0.15,2360.37,618.63,UPI
ORD-100252,2023-05-18 17:00:00,CUST-1588,Customer 725,56,Male,East,Consumer,Electronics,Smartphone,5,651.62,0.0,3258.1,1036.31,Credit Card
ORD-100253,2023-08-29 15:00:00,CUST-1227,Customer 301,31,Male,South,Home Office,Clothing,T-Shirt,3,16.23,0.0,48.69,9.66,UPI
ORD-100254,2024-04-27 12:00:00,CUST-1477,Customer 582,20,Male,East,Consumer,Clothing,T-Shirt,6,21.15,0.0,126.9,20.89,Credit Card
ORD-100255,2023-04-16 12:00:00,CUST-1548,Customer 120,62,Female,Central,Corporate,Home & Kitchen,Storage Box,7,18.07,0.0,126.49,15.39,Credit Card
ORD-100256,2024-05-09 08:00:00,CUST-1161,Customer 43,44,Female,East,Home Office,Office Supplies,Printer Paper,1,16.77,0.1,15.09,1.34,Cash
ORD-100257,2023-03-17 11:00:00,CUST-1199,Customer 76,42,Male,West,Consumer,Furniture,Office Chair,7,133.59,0.0,935.13,85.41,Net Banking
ORD-100258,2023-05-08 16:00:00,CUST-1100,Customer 887,34,Female,West,Home Office,Furniture,Desk,2,216.38,0.0,432.76,115.43,Net Banking
ORD-100259,2024-03-04 11:00:00,CUST-1194,Customer 114,55,Female,Central,Consumer,Electronics,Smartphone,6,614.98,0.15,3136.4,535.93,UPI
ORD-100260,2024-08-02 20:00:00,CUST-1558,Customer 186,34,Male,South,Home Office,Office Supplies,Binder,6,6.82,0.1,36.83,3.48,Credit Card
ORD-100261,2023-05-05 09:00:00,CUST-1145,Customer 614,47,Male,East,Consumer,Office Supplies,Binder,4,6.29,0.0,25.16,2.78,Cash
ORD-100262,2023-08-07 15:00:00,CUST-1708,Customer 157,24,Male,East,Consumer,Electronics,Smartwatch,7,189.96,0.0,1329.72,345.23,UPI
ORD-100263,2024-11-06 14:00:00,CUST-1293,Customer 108,33,Male,South,Corporate,Home & Kitchen,Blender,6,60.6,0.1,327.24,109.12,Net Banking
ORD-100264,2024-12-23 18:00:00,CUST-1240,Customer 626,19,Male,East,Home Office,Furniture,Bookshelf,4,90.92,0.05,345.5,65.7,UPI
ORD-100265,2024-02-29 19:00:00,CUST-1351,Customer 857,32,Female,Central,Corporate,Electronics,Headphones,2,71.59,0.15,121.7,35.29,UPI
ORD-100266,2023-11-23 15:00:00,CUST-1507,Customer 116,37,Male,South,Corporate,Furniture,Sofa,4,426.06,0.0,1704.24,584.33,Credit Card
ORD-100267,2023-09-11 16:00:00,CUST-1579,Customer 593,56,Female,Central,Home Office,Home & Kitchen,Storage Box,7,15.43,0.1,97.21,26.37,Credit Card
ORD-100268,2024-03-23 17:00:00,CUST-1540,Customer 481,60,Female,East,Corporate,Home & Kitchen,Coffee Maker,2,74.27,0.0,148.54,40.88,UPI
ORD-100269,2024-03-07 14:00:00,CUST-1086,Customer 860,45,Male,Central,Home Office,Office Supplies,Stapler,7,10.77,0.0,75.39,18.57,Net Banking
ORD-100270,2023-08-04 10:00:00,CUST-1698,Customer 858,66,Male,South,Consumer,Home & Kitchen,Coffee Maker,2,72.98,0.1,131.36,45.18,UPI
ORD-100271,2023-01-17 13:00:00,CUST-1340,Customer 507,36,Male,West,Consumer,Home & Kitchen,Coffee Maker,5,66.11,0.1,297.5,47.88,Credit Card
ORD-100272,2023-04-21 11:00:00,CUST-1688,Customer 796,43,Female,Central,Consumer,Clothing,Jeans,5,49.2,0.0,246.0,71.69,Credit Card
ORD-100273,2024-11-30 14:00:00,CUST-1526,Customer 182,50,Female,East,Home Office,Home & Kitchen,Towel Pack,2,18.92,0.0,37.84,7.27,Credit Card
ORD-100274,2023-11-02 15:00:00,CUST-1057,Customer 532,27,Female,South,Consumer,Furniture,Bookshelf,4,91.27,0.1,328.57,40.07,Net Banking
ORD-100275,2023-12-19 10:00:00,CUST-1435,Customer 152,39,Female,East,Consumer,Clothing,Sneakers,2,73.8,0.0,147.6,41.27,Credit Card
ORD-100276,2023-12-07 11:00:00,CUST-1665,Customer 23,64,Female,West,Consumer,Office Supplies,Printer Paper,3,17.38,0.0,52.14,15.85,Credit Card
ORD-100277,2024-07-25 18:00:00,CUST-1630,Customer 691,42,Female,East,Consumer,Clothing,Jeans,7,38.5,0.0,269.5,84.4,UPI
ORD-100278,2023-02-17 12:00:00,CUST-1580,Customer 509,66,Female,South,Corporate,Electronics,Tablet,1,344.82,0.0,344.82,113.41,UPI
ORD-100279,2023-03-02 10:00:00,CUST-1713,Customer 1,53,Female,Central,Consumer,Clothing,T-Shirt,7,20.13,0.1,126.82,35.65,UPI
ORD-100280,2023-07-21 17:00:00,CUST-1450,Customer 726,26,Female,East,Home Office,Home & Kitchen,Storage Box,5,14.16,0.0,70.8,15.75,Credit Card
ORD-100281,2023-12-22 17:00:00,CUST-1170,Customer 787,41,Male,East,Home Office,Furniture,Office Chair,6,155.03,0.05,883.67,294.66,Net Banking
ORD-100282,2024-05-04 18:00:00,CUST-1002,Customer 358,37,Female,South,Corporate,Home & Kitchen,Coffee Maker,2,73.81,0.05,140.24,19.15,UPI
ORD-100283,2023-12-25 17:00:00,CUST-1726,Customer 27,67,Female,East,Consumer,Furniture,Lamp,7,35.93,0.0,251.51,25.37,Credit Card
ORD-100284,2023-11-19 20:00:00,CUST-1518,Customer 266,35,Female,Central,Home Office,Electronics,Smartwatch,2,201.37,0.05,382.6,75.2,Credit Card
ORD-100285,2024-11-15 15:00:00,CUST-1708,Customer 544,43,Female,Central,Consumer,Electronics,Smartphone,4,599.89,0.0,2399.56,569.17,UPI
ORD-100286,2023-04-28 11:00:00,CUST-1634,Customer 49,53,Male,Central,Consumer,Clothing,Hoodie,1,43.94,0.1,39.55,10.43,UPI
ORD-100287,2024-02-22 19:00:00,CUST-1291,Customer 350,68,Female,Central,Consumer,Office Supplies,Notebook,7,4.49,0.1,28.29,8.49,UPI
ORD-100288,2024-01-31 11:00:00,CUST-1134,Customer 198,46,Female,South,Consumer,Furniture,Sofa,5,538.74,0.1,2424.33,211.46,Credit Card
ORD-100289,2023-12-12 11:00:00,CUST-1650,Customer 550,62,Female,East,Corporate,Office Supplies,Stapler,2,11.33,0.0,22.66,6.72,Credit Card
ORD-100290,2024-08-12 18:00:00,CUST-1684,Customer 186,24,Male,West,Consumer,Furniture,Desk,5,237.35,0.1,1068.08,258.51,Credit Card
ORD-100291,2023-07-14 19:00:00,CUST-1412,Customer 704,64,Male,East,Corporate,Furniture,Lamp,2,31.56,0.05,59.96,20.22,UPI
ORD-100292,2024-11-27 12:00:00,CUST-1198,Customer 273,28,Male,West,Corporate,Home & Kitchen,Towel Pack,4,22.51,0.0,90.04,15.66,UPI
ORD-100293,2023-08-31 17:00:00,CUST-1648,Customer 101,57,Male,West,Consumer,Office Supplies,Notebook,4,3.4,0.0,13.6,3.35,Credit Card
ORD-100294,2024-02-02 19:00:00,CUST-1671,Customer 244,45,Female,Central,Consumer,Clothing,T-Shirt,7,16.52,0.0,115.64,33.18,UPI
ORD-100295,2024-01-16 18:00:00,CUST-1598,Customer 851,49,Male,South,Corporate,Office Supplies,Notebook,3,4.28,0.0,12.84,2.82,Net Banking
ORD-100296,2024-09-12 08:00:00,CUST-1421,Customer 717,22,Female,South,Consumer,Home & Kitchen,Cookware Set,1,138.72,0.0,138.72,16.94,Credit Card
ORD-100297,2023-11-17 16:00:00,CUST-1769,Customer 536,45,Female,West,Consumer,Electronics,Headphones,4,69.37,0.15,235.86,22.04,Credit Card
ORD-100298,2023-07-27 10:00:00,CUST-1756,Customer 187,22,Female,Central,Corporate,Electronics,Smartwatch,7,198.64,0.2,1112.38,122.45,Credit Card
ORD-100299,2023-01-16 19:00:00,CUST-1176,Customer 344,46,Female,Central,Consumer,Electronics,Smartwatch,6,203.85,0.0,1223.1,261.28,Credit Card
ORD-100300,2023-09-23 08:00:00,CUST-1250,Customer 420,39,Female,South,Consumer,Office Supplies,Notebook,1,4.71,0.15,4.0,1.01,Credit Card
ORD-100301,2024-08-26 20:00:00,CUST-1588,Customer 881,28,Male,East,Consumer,Office Supplies,Stapler,1,12.95,0.1,11.66,2.73,Net Banking
ORD-100302,2023-01-08 10:00:00,CUST-1123,Customer 292,43,Male,Central,Corporate,Clothing,Sneakers,6,75.32,0.05,429.32,116.98,Cash
ORD-100303,2024-10-16 13:00:00,CUST-1011,Customer 730,29,Female,West,Consumer,Furniture,Lamp,6,31.55,0.2,151.44,13.71,UPI
ORD-100304,2024-02-01 11:00:00,CUST-1412,Customer 258,22,Male,West,Corporate,Electronics,Smartphone,4,664.96,0.1,2393.86,279.63,Net Banking
ORD-100305,2023-04-13 18:00:00,CUST-1737,Customer 146,19,Male,Central,Consumer,Office Supplies,Notebook,1,3.7,0.05,3.52,1.0,Credit Card
ORD-100306,2023-08-09 13:00:00,CUST-1702,Customer 694,35,Female,East,Consumer,Home & Kitchen,Blender,2,64.62,0.0,129.24,37.6,Net Banking
ORD-100307,2024-02-09 17:00:00,CUST-1159,Customer 80,56,Female,East,Home Office,Furniture,Desk,6,257.89,0.0,1547.34,417.19,Net Banking
ORD-100308,2023-08-19 08:00:00,CUST-1181,Customer 690,47,Male,Central,Corporate,Electronics,Headphones,1,94.56,0.15,80.38,22.61,UPI
ORD-100309,2023-03-21 13:00:00,CUST-1298,Customer 830,24,Female,East,Home Office,Furniture,Desk,2,209.56,0.0,419.12,142.55,Net Banking
ORD-100310,2024-05-01 19:00:00,CUST-1741,Customer 133,41,Male,West,Consumer,Furniture,Office Chair,4,154.13,0.0,616.52,206.5,Cash
ORD-100311,2024-05-05 20:00:00,CUST-1674,Customer 526,48,Male,Central,Consumer,Electronics,Smartphone,6,670.87,0.0,4025.22,1022.45,Credit Card
ORD-100312,2023-03-28 10:00:00,CUST-1725,Customer 150,30,Male,Central,Corporate,Furniture,Desk,6,189.74,0.05,1081.52,179.77,Credit Card
ORD-100313,2023-07-25 13:00:00,CUST-1382,Customer 417,25,Male,Central,Home Office,Office Supplies,Stapler,5,11.32,0.0,56.6,4.74,UPI
ORD-100314,2023-06-28 13:00:00,CUST-1062,Customer 416,30,Male,South,Corporate,Furniture,Office Chair,4,129.13,0.15,439.04,109.99,UPI
ORD-100315,2024-04-26 15:00:00,CUST-1531,Customer 70,21,Female,West,Corporate,Furniture,Sofa,3,470.3,0.0,1410.9,277.17,Credit Card
ORD-100316,2024-06-17 14:00:00,CUST-1721,Customer 168,30,Male,East,Corporate,Electronics,Headphones,1,94.69,0.15,80.49,9.63,Credit Card
ORD-100317,2024-06-14 09:00:00,CUST-1289,Customer 488,45,Male,East,Consumer,Home & Kitchen,Coffee Maker,2,80.22,0.05,152.42,21.05,Credit Card
ORD-100318,2024-11-16 17:00:00,CUST-1192,Customer 755,59,Male,West,Corporate,Furniture,Lamp,2,33.34,0.05,63.35,21.09,Credit Card
ORD-100319,2024-07-15 10:00:00,CUST-1444,Customer 245,63,Male,West,Corporate,Furniture,Sofa,1,497.05,0.0,497.05,48.65,UPI
ORD-100320,2023-08-23 12:00:00,CUST-1192,Customer 755,52,Female,South,Consumer,Electronics,Laptop,6,779.7,0.0,4678.2,1368.92,Credit Card
ORD-100321,2023-03-20 18:00:00,CUST-1676,Customer 174,36,Male,West,Consumer,Office Supplies,Notebook,3,3.79,0.15,9.66,3.13,Credit Card
ORD-100322,2024-03-24 16:00:00,CUST-1321,Customer 22,66,Female,West,Consumer,Home & Kitchen,Blender,4,48.0,0.1,172.8,45.94,Net Banking
ORD-100323,2024-10-30 13:00:00,CUST-1714,Customer 352,65,Male,South,Consumer,Electronics,Headphones,2,85.99,0.0,171.98,16.61,UPI
ORD-100324,2024-12-12 19:00:00,CUST-1482,Customer 2,36,Male,Central,Consumer,Electronics,Smartphone,5,669.55,0.15,2845.59,877.52,Net Banking
ORD-100325,2023-06-18 13:00:00,CUST-1365,Customer 33,18,Female,Central,Consumer,Electronics,Smartphone,1,708.95,0.1,638.06,163.59,Credit Card
ORD-100326,2023-06-22 15:00:00,CUST-1363,Customer 275,40,Female,West,Corporate,Office Supplies,Stapler,5,13.86,0.0,69.3,10.73,Credit Card
ORD-100327,2023-01-28 11:00:00,CUST-1576,Customer 538,42,Female,East,Consumer,Home & Kitchen,Cookware Set,6,108.72,0.05,619.7,154.93,UPI
ORD-100328,2023-04-14 10:00:00,CUST-1195,Customer 866,53,Male,West,Consumer,Furniture,Office Chair,3,155.41,0.1,419.61,49.04,Net Banking
ORD-100329,2024-02-10 14:00:00,CUST-1373,Customer 559,25,Male,East,Corporate,Furniture,Office Chair,2,125.6,0.1,226.08,61.28,UPI
ORD-100330,2024-02-04 15:00:00,CUST-1691,Customer 606,46,Female,West,Consumer,Clothing,Sneakers,6,83.37,0.0,500.22,161.98,Net Banking
ORD-100331,2023-09-28 18:00:00,CUST-1751,Customer 625,34,Female,South,Consumer,Clothing,Hoodie,2,41.22,0.0,82.44,18.21,Credit Card
